Title,Created Date,smokeTests_certificate,sanity_sanityTests_certificate,regressionTests_certificate,useCaseTesting_certificate,endToEnd_systemTests_certificate,uatTest_certificate,databaseTests_certificate,serviceTesting_certificate,loadTests_certificate,stressTests_certificate,spikeTests_certificate,volumeTests_certificate,TipoDeEjecucionCertificate,automatedFunctionality_certificate,candidateToAutomate_certificate,loadTestsExecuted_certificate,loadingScript_certificate,loadTestingCandidate_certificate,executionEnvironment_certificate,Tipo de Incidente,Esfuerzo_certificate,unitTestingDevelopment_certificate,integrationTestingDevelopment_certificate,closedTests_certificate,critical_highBugs_certificate,opinion_certificate,EVC_CelulaCertificate,Enviroment
CERTI | CICLO DE CRÉDITO/CLIENTES Y ORIGINACIÓN | Campos- 6-7-8-10-12-13 CC8 Mantenimiento de PA de los campos,03/01/2024,T,F,F,T,T,F,T,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,3,T,T,T,F,Satisfactorio,Ciclo de Crédito/Cliente mas Originación,
CERTI - DEPOSITOS - TRANSACCIONAL - SEGUROS/ SEGUROS: Mejoras al módulo siniestros generales para el ramo de AUTO,03/01/2024,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,4,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Andrómeda Seguros,
CERTI - EVOLUCION INTERNA - SPARTANS / LA CUADRA: Actualización pagina actualización datos cliente – RARC,03/01/2024,T,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,10,F,F,T,F,Satisfactorio,Evolución Interna/Administración + Talento Humano,
"CERTI - CANALES, MEDIOS DE PAGO Y MERCADEO - CANAL EMPRESAS: Validación de Cuentas ACH",04/01/2024,F,F,F,T,T,F,T,F,F,F,F,F,Manual,F,T,F,F,T,QA,Express,56,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - BEG18 - TRANSACCIONAL: Pruebas para la aprobación de los cambios en el cobro de CXCA TC.,04/01/2024,F,F,T,T,F,F,T,F,F,F,F,F,Manual,F,F,F,F,T,Desarrollo,Evolutivo,20,T,T,T,F,Satisfactorio,Beg 18/Negocio Transaccional2,
CERTI - BEG 18 - TRANSACCIONAL: Cambios en las pantallas de configuración de automatización de CXCA,04/01/2024,F,F,F,T,F,F,T,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Evolutivo,7,T,T,T,F,Satisfactorio,Beg 18/Negocio Transaccional2,
CERTI - BEG 18 - TRANSACCIONAL: Agregar canal en reportería de automatización de cobro de comisión de CXCA,04/01/2024,F,F,F,T,F,F,T,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Evolutivo,4,T,T,T,F,Satisfactorio,Beg 18/Negocio Transaccional2,
CERTI - CANALES - MEDIOS DE PAGO - MERCADEO - MERCADEO: Front Digiboleta,04/01/2024,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,2,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Mercadeo,
CERTI | Beg18 | Soluciones Transaccionales | Cambios en el reporte de Divisas,05/01/2024,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,3,T,T,T,F,Satisfactorio,Beg 18/Negocio Transaccional2,
"CERTI | Evolución Guerreros Z / Finanzas y Contabilidad | Modificación en plantillas de Agrovalores y Seguros Agromercantil, S.A. SAT-Factura Electrónica en Línea (FEL)",05/01/2024,F,F,F,T,F,F,T,T,F,F,F,F,Manual,F,F,F,F,F,QA,Express,2,F,F,F,F,Satisfactorio,Evolución Interna/Finanzas + Contabilidad,
CERTI - PTD - CANAL EMPRESAS: ACH Masivos,08/01/2024,F,F,T,T,T,T,T,T,T,T,F,F,Manual,F,F,T,T,T,QA,Express,0,T,T,T,F,Satisfactorio,"Canal Empresas/Etapa 3,2",
CERTI - ACELERADORA - CANAL PERSONAS: DLI TDC,08/01/2024,F,T,T,T,T,T,T,T,T,T,F,F,Manual,F,T,T,T,T,QA,Express,0,T,T,T,F,Satisfactorio,Aceleradora/Activas,
"CERTI | Canal Empresas | Delimitador "","" para la validación de archivos masivos en formato .csv ",08/01/2024,F,F,F,T,T,F,T,F,F,F,F,F,Manual,F,T,F,F,T,QA,Express,26,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI | CANAL EMPRESAS | Solicitud de Pruebas de QA Canal Empresas Cambio Realizado en QR,08/01/2024,T,T,F,F,F,F,T,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,3,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - ACELERADORA - PFM: Landing Zone – Gestión de favoritos,09/01/2024,T,F,T,T,T,F,T,T,F,F,F,F,Manual,F,F,F,F,F,Preprod,Express,35,T,T,F,F,Satisfactorio,Aceleradora/PFM,
CERTI | Canales-Medios de pago-Mercadeo | Que explota | Descripción de SMS errónea Socket Server,09/01/2024,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Qué Explota,
CERTI | CICLO DE CRÉDITO/MANTENIMIENTO PA | Homologación de días mora de Interfaz de Obligaciones IFRS a Saldos Estadísticos,09/01/2024,T,F,F,F,F,T,T,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,F,T,F,Satisfactorio,Ciclo de Crédito/Mantenimiento Producto Activo,
CERTI | CANALES - MEDIOS DE PAGO - MERCADEO - CANALES DIGITALES | Cambios SGR áreas,10/01/2024,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Canales Digitales,
CERTI - CMPM - CANALES FISICOS: Modificación de plantilla para cheques de Caja Q y $,10/01/2024,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,2,T,T,T,F,Satisfactorio,Canales - Medios de pago - Mercadeo/Canales Físicos,
"CERTI - CANALES, MEDIOS DE PAGO, MERCADEO - MEDIOS DE PAGO: Api Contacto de cliente por producto",10/01/2024,F,F,T,F,F,F,F,T,F,F,F,F,Manual,F,F,F,F,T,QA,Evolutivo,8,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Qué Explota,
"CERTI | Canal Empresas | Mejora: Acción ""Pegar"" en gestión de favortios Bamvirtual Empresas",10/01/2024,F,F,F,T,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,10,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - CMPM - CANALES DIGITALES: Creación de Bamnet para fuentes nuevas ,11/01/2024,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Canales Digitales,
CERTI | Banking as a Service | Actualización Ruta Expediente Total Image y Plantilla Sengrid,11/01/2024,T,F,T,T,F,F,T,T,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,17,T,T,T,F,Satisfactorio,Actívate 18/Nostradamus,
CERTI - CMPM - MEDIOS DE PAGO: TD- 666441-Afiliación masiva de Tarjetas de débito al seguro ,11/01/2024,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,T,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Qué Explota,
CERTI - CMPM - CANALES FISICOS: Mostrar mensaje en Agentes Bancarios,12/01/2024,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Canales - Medios de pago - Mercadeo/Canales Físicos,
CERTI | New Core |  Reporte EF en PDF,12/01/2024,F,F,F,T,F,T,T,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,3,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Req Client - New Core,
CERTI | Canales-Medios de pago-Mercadeo | Que explota | VCAS - APi- Stepup ,12/01/2024,F,T,F,F,F,F,F,T,F,F,F,F,Manual,F,F,F,F,T,QA,Evolutivo,40,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Qué Explota,
"CERTI | Depósitos, Transaccional y Seguros | Seguros | Clasificación de Pagos ",15/01/2024,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,3,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Andrómeda Seguros,
CERTI | Banking as a Service | Horario de Encolamiento de Traslados a clientes,15/01/2024,T,F,T,T,T,F,F,T,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,5,T,T,T,F,Satisfactorio,Actívate 18/Nostradamus,
CERTI - BEG 18 - NOMINA ECOSISTEMA: Implementación Estrategia de Taggeo,15/01/2024,F,F,F,T,T,F,F,F,F,F,F,F,Manual,F,T,F,F,F,QA,Express,40,T,T,T,F,Satisfactorio,Beg 18/Nómina Ecosistema,
CERTI - EVOLUCION INTERNA - SPARTANS / LA CUADRA: CAMBIOS EN VISTA PARA AGREGAR INFORMACION DE BONIFICACION – NOMINA,15/01/2024,F,F,T,F,F,T,T,T,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,F,F,F,F,,Evolución Interna/Administración + Talento Humano,
CERTI - DTS - ANDROMEDA DEPOSITOS: Penalización por Cancelación,15/01/2024,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Andrómeda Depósitos,
CERTI | BEG18 | Nomina Ecosistema Mejoras | Impúlsame | F&F Sprint 26 del proyecto ,15/01/2024,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,T,F,F,F,QA,Express,35,T,T,T,F,Satisfactorio,Beg 18/Nómina Ecosistema,
CERTI | Interna 3R | Validación DTS ,15/01/2024,F,F,F,T,F,F,T,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Problema,5,T,F,F,F,Satisfactorio,Otro,
CERTI - CMPM - MEDIOS DE PAGO: Proyecto VCAS,15/01/2024,F,F,T,T,T,F,F,T,F,F,F,F,Manual,F,F,F,F,T,QA,Evolutivo,24,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Qué Explota,
CERTI | Medios de Pago | API - Security Credential Client ,16/01/2024,F,F,F,T,F,F,F,T,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,1,F,F,F,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Qué Explota,
CERTI - BEG18 - NOMINA ECOSISTEMA: Cambio descripción sobre procesamiento de pagos,17/01/2024,F,F,F,T,F,F,T,F,F,F,F,F,Manual,F,T,F,F,F,QA,Express,5,T,T,T,F,Satisfactorio,Beg 18/Nómina Ecosistema,
CERTI - CMPM - CANALES DIGITALES: Dar de baja a canales masivos que envían sms de Mercadeo debido a cambio de Proveedor,17/01/2024,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Canales Digitales,
CERTI | New Core | CXCA  Pro Mujer Guatemala,17/01/2024,F,F,F,T,F,T,T,F,F,F,F,F,Manual,F,T,F,F,F,QA,Express,6,F,F,T,F,Satisfactorio,Depósito Transaccional y Seguros/Req Client - New Core,
CERTI | Aliados | Reporte de Transacciones y liquidación,18/01/2024,T,F,T,T,F,F,T,T,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,12,T,T,T,F,Satisfactorio,Actívate 18/Nostradamus,
CERTI | Programa BEG18 | Nomina Ecosistema BEG18 Impúlsame | Compartir enlaces ,18/01/2024,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,T,F,F,F,QA,Express,6,T,T,T,F,Satisfactorio,Beg 18/Nómina Ecosistema,
"CERTI - CANALES, MEDIOS DE PAGO Y MERCADEO - CANAL EMPRESAS: Mejora: Acción ""Pegar"" en gestión de favortios Bamvirtual Empresas (App)",18/01/2024,F,F,F,T,T,F,F,F,F,F,F,F,Manual,F,T,F,F,F,QA,Express,12,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - DEP. TXRs SEGUROS - REQ CLIENTES: Modificar el reporte de envió diario de EF,18/01/2024,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,3,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Req Client - New Core,
CERTI - BANKING AS A SERVICE - PAYPAL: Reporte de transacciones PayPal.,19/01/2024,T,F,T,T,T,F,T,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,12,T,T,T,F,Satisfactorio,Actívate 18/Nostradamus,
CERTI - ACELERADORA - MDP: Responsive Movimientos de tarjeta de crédito ,19/01/2024,T,T,T,T,T,T,T,T,T,T,T,T,Manual,T,T,T,T,T,QA,Express,23,T,T,T,F,Satisfactorio,Aceleradora/Medios de Pago,
"CERTI - CANALES, MEDIOS DE PAGO Y MERCADEO: Mejora: Registro de usuarios en Bamvirtual Empresas",19/01/2024,F,T,F,F,T,F,F,F,F,F,F,F,Manual,F,T,F,F,T,QA,Express,6,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
"CERTI - CANALES, MEDIOS DE PAGO, MERCADEO - CANALES DIGITALES: Gestión de tipologías ",22/01/2024,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,4,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Canales Digitales,
CERTI - ACELERADORA - ACTIVAS: Descarga de movimientos de préstamos en PDF - Web,22/01/2024,T,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,49,T,T,T,F,Satisfactorio,Aceleradora/Activas,
"CERTI - CANALES, MEDIOS DE PAGO, MERCADEO - CANALES DIGITALES: FORMULARIO CREACIÓN DE TICKETS",22/01/2024,T,T,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,T,QA,Evolutivo,7,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Canales Digitales,
"CERTI - CANALES, MEDIOS DE PAGO, MERCADEO - CANALES DIGITALES: INFORMACIÓN GENERAL DEL TICKET",22/01/2024,T,T,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,T,QA,Evolutivo,3,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Canales Digitales,
"CERTI - CANALES, MEDIOS DE PAGO, MERCADEO - CANALES DIGITALES:DETALLE DEL TICKET",22/01/2024,T,T,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,T,QA,Evolutivo,9,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Canales Digitales,
CERTI - ACELERADORA - PASIVAS: Mejora en el responsive en el flujo de efectivo movil,23/01/2024,T,F,F,T,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,12,T,T,T,F,Satisfactorio,Aceleradora/Pasivas,
CERTI - ACELERADORA - PASIVAS: Mejora en el responsive de Banca SAT,23/01/2024,T,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,12,T,T,T,F,Satisfactorio,Aceleradora/Pasivas,
CERTI - ACELERADORA - PASIVAS: Mejora en el responsive en el flujo de declaraguate,23/01/2024,T,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,12,T,T,T,F,Satisfactorio,Aceleradora/Pasivas,
"CERTI - CANALES, MEDIOS DE PAGO, MERCADEO - MERCADEO: Rediseño de Home en sitio Web",23/01/2024,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,3,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Mercadeo,
CERTI | Beg 18 | Nómina-PPR | Plantilla para carga de casos en Gestor Campañas ,23/01/2024,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Prod,Evolutivo,7,F,F,T,F,Satisfactorio,Beg 18/Nómina PPR,
CERTI - BEG 18 - NOMINA ECOSISTEMA: Ajustes sobre carga de pagina,24/01/2024,F,F,F,F,T,F,F,F,F,F,F,F,Manual,F,T,F,F,F,QA,Express,10,T,T,T,F,Satisfactorio,Beg 18/Nómina Ecosistema,
CERTI | CANAL EMPRESAS | Recuperar contraseña en Bamapp Empresas,25/01/2024,F,F,F,T,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,17,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI | Medios de Pago | Modificación de pantallas del módulo de ATM ,25/01/2024,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,3,T,F,F,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Qué Explota,
CERTI | BEG18 | Soluciones Transaccionales | Trazabilidad ACH devolución,25/01/2024,F,F,F,T,F,F,T,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,12,T,T,T,F,Satisfactorio,Beg 18/Negocio Transaccional2,
CERTI - CMPM - CANALES DIGITALES: Modificar el texto en alertas automáticas SGR areas para Asignación y cierre de caso del Departamento de Cartera,25/01/2024,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Canales Digitales,
CERTI - CMPM - MERCADEO: Actualización de datos personales Efecto BAM,25/01/2024,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,3,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Mercadeo,
CERTI - BEG 18 - NOMINA: Cambio Numero de orden - Correo ordenes de compra,25/01/2024,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,3,T,T,T,F,Satisfactorio,Beg 18/Nómina Ecosistema,
CERTI - A18 - THE COLLECTORS: Hu1 - Modificación de API,25/01/2024,T,T,T,T,F,T,F,T,F,F,F,F,Manual,F,F,F,F,F,QA,Express,12,T,T,T,F,Satisfactorio,Actívate 18/Genesis,
CERTI - EMPRESAS - CANAL EMPRESAS: Aviso de viaje para TDC y TDD en Bamvirtual Empresas,26/01/2024,F,T,F,T,T,F,F,F,F,F,F,F,Manual,F,T,F,T,F,QA,Evolutivo,23,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - CMPM - MEDIOS DE PAGO: Emisión de numeración aleatoria de tarjetas debito nuevas ,26/01/2024,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Qué Explota,
CERTI - A18 - THE COLLECTORS: Bloqueo de finiquito para tarjetas de crédito,29/01/2024,T,T,F,T,T,T,T,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,4,T,T,T,F,Satisfactorio,Actívate 18/The Collectors,
"CERTI | Escuadron 18 | Campo ""File name""",29/01/2024,T,F,T,T,F,F,T,T,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,3,T,T,T,F,Satisfactorio,Actívate 18/Escuadrón 18,
"CERTI | Depósitos, Transaccional y Seguros | Separación Conceptos Contables de Sobrecomisiones al momento de generar obligaciones en la liquidación de intermediarios",30/01/2024,F,F,T,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,3,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Andrómeda Seguros,
"CERTI | Depósitos, transaccional y seguros | La Academia | Reporte Cheques de Caja",30/01/2024,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Regulatorio,1,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/La Academia,
CERTI - ACELERADORA - MEDIOS DE PAGO: QA - Smoke Test Consulta y TRX de TDC's,30/01/2024,T,T,F,F,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Soporte estructural,6,T,T,T,F,Satisfactorio,Aceleradora/Medios de Pago,
"CERTI - CANALES, MEDIOS DE PAGO, MERCADEO - MERCADEO: Cambio de imagen en landing page Efecto bam",30/01/2024,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Mercadeo,
"CERTI - DEPOSITOS , TRANSACCIONAL Y SEGUROS - TRANSACCIONAL: Pantalla de parametrizacion y flujo de remesa MM",30/01/2024,F,F,F,F,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Asesoria,2,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/La Academia,
CERTI - ACELERADORA - ACTIVAS: Detalle de préstamos - Responsive,30/01/2024,T,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,8,T,T,T,F,Satisfactorio,Aceleradora/Activas,
CERTI - CANALES - MEDIOS DE PAGO - MERCADEO / CANALES DIGITALES: Gestión de tipologías,30/01/2024,T,T,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,T,QA,Evolutivo,4,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Canales Digitales,
CERTI - CANALES - MEDIOS DE PAGO - MERCADEO / CANALES DIGITALES: Configuración de SLAs por tipología,30/01/2024,T,T,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,T,QA,Evolutivo,7,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Canales Digitales,
CERTI - CANALES - MEDIOS DE PAGO - MERCADEO / CANALES DIGITALES: ASIGNACIÓN DE SOLICITUDES DE SERVICIO,30/01/2024,T,T,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,T,QA,Evolutivo,6,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Canales Digitales,
CERTI - ACELERADORA - MEDIOS DE PAGO: Responsive pago de tarjeta de crédito,31/01/2024,F,F,T,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Soporte estructural,0,T,T,T,F,Satisfactorio,Aceleradora/Medios de Pago,
CERTI - ACELERADORA - MEDIOS DE PAGO: Responsive Administración de Tarjetas de crédito,31/01/2024,F,F,T,F,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Soporte estructural,0,T,T,T,F,Satisfactorio,Aceleradora/Medios de Pago,
CERTI - ACELERADORA - MEDIOS DE PAGO: Responsive Extrafinanciamiento,31/01/2024,F,F,T,T,F,F,F,F,F,F,F,F,Manual,T,F,F,F,F,QA,Express,0,T,T,T,F,Satisfactorio,Aceleradora/Medios de Pago,
CERTI - TRANSACCIONAL - BEG18: Desarrollo MT940,31/01/2024,F,F,T,T,F,F,T,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,10,T,T,T,F,Satisfactorio,Beg 18/Negocio Transaccional2,
CERTI | Activas Aceleradora | Movimientos de préstamos - Responsive,31/01/2024,T,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,8,T,T,T,F,Satisfactorio,Aceleradora/Activas,
CERTI - BEG18 - Soluciones Transaccionales: Pruebas y certicación de cambios QA Nomina. ,31/01/2024,F,F,F,T,F,F,T,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Evolutivo,18,T,T,T,F,Satisfactorio,Beg 18/Negocio Transaccional2,
CERTI - ACELERADORA - MEDIOS DE PAGO: Responsive Administración límites de tarjetas adicionales,31/01/2024,F,F,T,F,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,0,T,T,T,F,Satisfactorio,Aceleradora/Medios de Pago,
"CERTI | Evolución Interna | Spartan/La Cuadra | CORRECCION DE SCRIPT QUE REALIZA LA CARGA DE LAS LISTAS OFAC, ONU, BOE Y UE",31/01/2024,F,F,F,T,F,T,T,T,F,F,F,F,Manual,F,T,F,F,F,Desarrollo,Express,17,F,F,F,F,Satisfactorio,Evolución Interna/Finanzas + Contabilidad,
CERTI | DEPOSITO TRANSACCIONAL Y SEGUROS | NEW CORE | VANA ,01/02/2024,F,F,F,T,F,F,T,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,4,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Req Client - New Core,
CERTI - CICLO DE CREDITO - CLIENTES MAS ORIGINACION: CC1 - Tarjeta transferidas,01/02/2024,F,F,F,T,F,T,T,F,F,F,F,F,Manual,F,F,F,F,F,Prod,Express,1,T,T,T,F,Satisfactorio,Ciclo de Crédito/Cliente mas Originación,
CERTI - ACELERADORA - ACTIVAS: Pago de prestamos - responsive.,01/02/2024,T,F,F,T,F,T,F,F,F,F,F,F,Manual,F,T,F,F,T,QA,Express,10,T,T,T,F,Satisfactorio,Aceleradora/Activas,
CERTI - ACELERADORA - ACTIVAS:  Proceso de CF Preaprobados - Responsive.,01/02/2024,T,F,F,T,F,T,F,F,F,F,F,F,Manual,F,T,F,F,T,QA,Express,19,T,T,T,F,Satisfactorio,Aceleradora/Activas,
CERTI - ACELERADORA - PASIVAS: Mejora en el responsive en el flujo de transferencias internacionales,01/02/2024,T,F,T,T,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,8,T,T,T,F,Satisfactorio,Aceleradora/Pasivas,
CERTI - ACELERADORA - PASIVAS: Mejora en el responsive en el flujo de Gestionar favoritos,01/02/2024,T,F,T,T,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,10,T,T,T,F,Satisfactorio,Aceleradora/Pasivas,
CERTI - ACELERADORA - PFM: Mejora en responsive flujo cambiar contraseña Web,01/02/2024,T,F,T,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,8,T,T,F,F,Satisfactorio,Aceleradora/PFM,
 CERTI - ACELERADORA - PFM: Mejora en responsive en el flujo de recuperar usuario,01/02/2024,T,F,T,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,10,T,T,F,F,Satisfactorio,Aceleradora/PFM,
 CERTI - ACELERADORA - PFM: Mejora en el responsive flujo recuperar contraseña web,01/02/2024,T,F,T,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,9,T,T,F,F,Satisfactorio,Aceleradora/PFM,
CERTI - ACELERADORA - PFM:  Mejora en el responsive en el flujo de regístro de usuario,01/02/2024,T,F,T,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,5,T,T,F,F,Satisfactorio,Aceleradora/PFM,
CERTI - ACELERADORA - PFM:  Mejora en el responsive actualización de datos,01/02/2024,T,F,T,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,13,T,T,F,F,Satisfactorio,Aceleradora/PFM,
CERTI - ACELERADORA - PFM: Mejora en el responsive en el flujo de login,01/02/2024,T,F,T,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,9,T,T,F,F,Satisfactorio,Aceleradora/PFM,
 CERTI - ACELERADORA - PFM: Mejora en responsive perfil de seguridad Web,01/02/2024,T,F,T,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,2,T,T,F,F,Satisfactorio,Aceleradora/PFM,
"CERTI - DEPOSITOS , TRANSACCIONAL Y SEGUROS - LA ACADEMIA: Cambio de Flujo en remesas Red Chapina",01/02/2024,F,F,F,F,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,2,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/La Academia,
